client_id,dispatcher_id,tow_truck_id,status,node_id,car_value,completed_time,order_time
57519,,,pending,1655,9356.17,,2024-07-25T01:35:34.096691+00:00
70436,,,pending,1783,4234.56,,2024-07-25T01:37:16.096352+00:00
91362,,,pending,1788,5904.4,,2024-07-25T01:38:29.096393+00:00
46597,,,pending,1806,9244.23,,2024-07-25T01:39:39.096389+00:00
98298,,,pending,1943,9339.41,,2024-07-25T01:40:16.096816+00:00
12513,,,pending,2051,6321.25,,2024-07-25T01:42:12.096583+00:00
44086,,,pending,1815,2849.51,,2024-07-25T01:43:46.096334+00:00
70635,,,pending,1414,6671.05,,2024-07-25T01:44:00.096321+00:00
68032,,,pending,1374,2707.11,,2024-07-25T01:44:26.096837+00:00
12457,,,pending,1857,6346.9,,2024-07-25T01:45:00.096496+00:00
22741,,,pending,2063,4306.5,,2024-07-25T01:45:03.096746+00:00
5192,,,pending,1236,4310.82,,2024-07-25T01:45:21.096328+00:00
95226,,,pending,1655,5207.37,,2024-07-25T01:45:37.096310+00:00
85788,,,pending,1465,1946.85,,2024-07-25T01:46:03.096532+00:00
45920,,,pending,1867,7247.53,,2024-07-25T01:47:07.096788+00:00
12528,,,pending,1337,9952.54,,2024-07-25T01:50:41.096659+00:00
52648,,,pending,2060,3066.86,,2024-07-25T01:51:47.096333+00:00
75638,,,pending,1930,1472.46,,2024-07-25T01:52:06.096766+00:00
48761,,,pending,1428,2022.18,,2024-07-25T01:52:45.096699+00:00
44059,,,pending,1331,1053.19,,2024-07-25T01:53:29.096231+00:00
88260,,,pending,2035,3948.3,,2024-07-25T01:54:00.096487+00:00
2065,,,pending,1552,2812.68,,2024-07-25T01:54:38.096318+00:00
18318,,,pending,1918,3095.04,,2024-07-25T01:55:13.096836+00:00
99406,,,pending,1907,4770.03,,2024-07-25T01:55:49.096704+00:00
86727,,,pending,2167,9687.97,,2024-07-25T01:56:48.096761+00:00
44323,,,pending,1345,4059.46,,2024-07-25T01:57:05.096657+00:00
74416,,,pending,1819,2593.45,,2024-07-25T01:57:21.096481+00:00
14368,,,pending,1349,1485.21,,2024-07-25T01:58:14.096841+00:00
55309,,,pending,1726,4712.81,,2024-07-25T01:58:21.096812+00:00
54227,,,pending,1898,5287.16,,2024-07-25T01:58:55.096672+00:00
4370,,,pending,1700,4789.46,,2024-07-25T01:59:19.096301+00:00
9934,,,pending,1993,6784.8,,2024-07-25T01:59:30.096703+00:00
36371,,,pending,1410,6270.36,,2024-07-25T02:00:40.096826+00:00
39194,,,pending,1964,3929.02,,2024-07-25T02:00:43.096458+00:00
13519,,,pending,2047,9835.61,,2024-07-25T02:00:48.096530+00:00
13060,,,pending,2043,9953.42,,2024-07-25T02:00:59.096696+00:00
16451,,,pending,1408,7356.73,,2024-07-25T02:01:02.096319+00:00
54711,,,pending,1469,8855.32,,2024-07-25T02:02:05.096695+00:00
70529,,,pending,1650,4324.45,,2024-07-25T02:02:22.096743+00:00
68905,,,pending,1424,2761.31,,2024-07-25T02:02:41.096457+00:00
45793,,,pending,1572,7726.07,,2024-07-25T02:02:45.096285+00:00
93479,,,pending,1407,6858.92,,2024-07-25T02:03:49.096590+00:00
4936,,,pending,2052,1647.87,,2024-07-25T02:05:37.096395+00:00
53802,,,pending,2042,9163.22,,2024-07-25T02:05:54.096271+00:00
29216,,,pending,2135,2614.44,,2024-07-25T02:07:03.096255+00:00
30804,,,pending,1567,6095.94,,2024-07-25T02:07:33.096619+00:00
78467,,,pending,2015,6176.26,,2024-07-25T02:07:50.096462+00:00
20246,,,pending,1596,9974.39,,2024-07-25T02:08:21.096587+00:00
45726,,,pending,1404,9755.06,,2024-07-25T02:08:26.096582+00:00
70039,,,pending,1675,6627.43,,2024-07-25T02:09:11.096772+00:00
7971,,,pending,2207,4851.7,,2024-07-25T02:09:27.096866+00:00
96450,,,pending,2122,6154.89,,2024-07-25T02:11:05.096259+00:00
3807,,,pending,2050,5124.7,,2024-07-25T02:11:41.096439+00:00
19089,,,pending,1385,5056.35,,2024-07-25T02:12:07.096347+00:00
46104,,,pending,2225,7494.28,,2024-07-25T02:12:13.096509+00:00
80815,,,pending,1971,5770.81,,2024-07-25T02:12:17.096541+00:00
54622,,,pending,1659,2606.36,,2024-07-25T02:12:38.096467+00:00
92937,,,pending,1880,7872.97,,2024-07-25T02:12:55.096706+00:00
30730,,,pending,1658,8452.26,,2024-07-25T02:14:13.096650+00:00
32842,,,pending,1592,4194.91,,2024-07-25T02:14:36.096222+00:00
97969,,,pending,2192,8771.33,,2024-07-25T02:16:10.096322+00:00
97352,,,pending,2088,9182.83,,2024-07-25T02:17:04.096444+00:00
1497,,,pending,2195,5416.73,,2024-07-25T02:17:55.096253+00:00
94142,,,pending,1789,2096.46,,2024-07-25T02:18:02.096547+00:00
47043,,,pending,1504,7479.48,,2024-07-25T02:19:14.096640+00:00
9075,,,pending,1771,6964.03,,2024-07-25T02:19:36.096332+00:00
99027,,,pending,1548,9378.26,,2024-07-25T02:21:19.096374+00:00
48519,,,pending,2146,3697.0,,2024-07-25T02:22:15.096783+00:00
78545,,,pending,1561,5609.77,,2024-07-25T02:23:21.096787+00:00
75484,,,pending,1464,5749.88,,2024-07-25T02:24:37.096617+00:00
72782,,,pending,1324,1844.87,,2024-07-25T02:24:55.096527+00:00
94640,,,pending,1972,4028.93,,2024-07-25T02:25:25.096242+00:00
67738,,,pending,1987,4474.17,,2024-07-25T02:26:25.096449+00:00
88611,,,pending,2087,3688.14,,2024-07-25T02:27:33.096371+00:00
16653,,,pending,2188,1541.8,,2024-07-25T02:28:00.096282+00:00
17812,,,pending,1639,6343.81,,2024-07-25T02:28:06.096473+00:00
80729,,,pending,2068,4417.02,,2024-07-25T02:28:24.096594+00:00
44418,,,pending,2217,3001.13,,2024-07-25T02:29:47.096506+00:00
66423,,,pending,1920,9834.12,,2024-07-25T02:30:09.096537+00:00
52043,,,pending,1412,1801.67,,2024-07-25T02:30:16.096649+00:00
92766,,,pending,1587,8498.98,,2024-07-25T02:30:40.096373+00:00
53550,,,pending,1382,4175.14,,2024-07-25T02:31:00.096558+00:00
42559,,,pending,1831,1872.18,,2024-07-25T02:31:48.096243+00:00
91487,,,pending,1309,5200.53,,2024-07-25T02:32:14.096720+00:00
27291,,,pending,2121,1284.02,,2024-07-25T02:32:53.096408+00:00
50734,,,pending,2180,2593.05,,2024-07-25T02:33:01.096377+00:00
21752,,,pending,1923,3213.01,,2024-07-25T02:33:06.096485+00:00
67230,,,pending,1487,9895.26,,2024-07-25T02:33:34.096758+00:00
55554,,,pending,1908,2787.54,,2024-07-25T02:33:58.096709+00:00
1430,,,pending,1830,3396.18,,2024-07-25T02:35:22.096343+00:00
58618,,,pending,1614,2159.48,,2024-07-25T02:35:28.096362+00:00
31300,,,pending,1525,3473.33,,2024-07-25T02:37:00.096748+00:00
37908,,,pending,2064,7949.4,,2024-07-25T02:38:02.096568+00:00
6304,,,pending,1345,4653.54,,2024-07-25T02:38:22.096286+00:00
41489,,,pending,1767,5118.07,,2024-07-25T02:39:02.096338+00:00
46379,,,pending,2016,9611.63,,2024-07-25T02:40:04.096233+00:00
18053,,,pending,1313,1227.77,,2024-07-25T02:40:55.096480+00:00
81419,,,pending,1418,6390.52,,2024-07-25T02:43:22.096442+00:00
80871,,,pending,1561,9833.42,,2024-07-25T02:43:44.096234+00:00
64374,,,pending,1358,8499.64,,2024-07-25T02:43:54.096305+00:00
28910,,,pending,1743,8387.17,,2024-07-25T02:44:09.096599+00:00
11301,,,pending,1582,6863.66,,2024-07-25T02:44:50.096807+00:00
84660,,,pending,2032,1824.55,,2024-07-25T02:44:53.096381+00:00
45584,,,pending,1902,7407.82,,2024-07-25T02:46:21.096767+00:00
73548,,,pending,1293,9951.63,,2024-07-25T02:46:50.096677+00:00
59776,,,pending,2132,9054.08,,2024-07-25T02:47:45.096402+00:00
65820,,,pending,1426,6611.73,,2024-07-25T02:48:00.096529+00:00
19186,,,pending,1772,5271.18,,2024-07-25T02:49:19.096409+00:00
66044,,,pending,1371,7860.96,,2024-07-25T02:49:51.096427+00:00
14052,,,pending,1684,3767.99,,2024-07-25T02:50:14.096267+00:00
98690,,,pending,1508,3129.09,,2024-07-25T02:50:25.096476+00:00
53080,,,pending,1776,8637.35,,2024-07-25T02:50:31.096425+00:00
19523,,,pending,2024,2872.39,,2024-07-25T02:51:47.096272+00:00
71382,,,pending,2080,2452.68,,2024-07-25T02:51:56.096856+00:00
90226,,,pending,1698,4546.76,,2024-07-25T02:52:22.096630+00:00
32498,,,pending,1804,6293.88,,2024-07-25T02:52:39.096516+00:00
4382,,,pending,2176,1278.64,,2024-07-25T02:52:59.096693+00:00
4919,,,pending,1839,2577.91,,2024-07-25T02:53:36.096564+00:00
61574,,,pending,1758,4084.45,,2024-07-25T02:53:40.096248+00:00
44466,,,pending,1381,1942.18,,2024-07-25T02:53:45.096342+00:00
61365,,,pending,1666,4763.21,,2024-07-25T02:54:19.096218+00:00
40112,,,pending,1945,7870.57,,2024-07-25T02:54:42.096451+00:00
50803,,,pending,1978,5516.28,,2024-07-25T02:55:05.096648+00:00
22141,,,pending,2188,7070.08,,2024-07-25T02:55:06.096737+00:00
83528,,,pending,1829,3931.93,,2024-07-25T02:55:11.096543+00:00
21978,,,pending,1285,9579.18,,2024-07-25T02:55:19.096604+00:00
68092,,,pending,1875,1576.19,,2024-07-25T02:55:35.096466+00:00
9273,,,pending,1513,6904.13,,2024-07-25T02:55:37.096789+00:00
48239,,,pending,1949,1646.97,,2024-07-25T02:56:07.096418+00:00
8507,,,pending,1950,3361.18,,2024-07-25T02:56:31.096765+00:00
64110,,,pending,2175,1774.61,,2024-07-25T02:57:23.096829+00:00
26050,,,pending,1658,8401.72,,2024-07-25T02:57:38.096819+00:00
62190,,,pending,1557,2518.49,,2024-07-25T02:57:43.096394+00:00
68631,,,pending,1234,8111.12,,2024-07-25T02:58:05.096661+00:00
38900,,,pending,1854,4938.5,,2024-07-25T02:58:36.096423+00:00
95801,,,pending,1625,6840.97,,2024-07-25T02:58:43.096732+00:00
57793,,,pending,1447,8529.21,,2024-07-25T02:58:54.096723+00:00
38685,,,pending,1895,6028.01,,2024-07-25T02:58:57.096293+00:00
77753,,,pending,1975,8068.3,,2024-07-25T02:59:02.096366+00:00
35154,,,pending,2135,1991.57,,2024-07-25T02:59:16.096503+00:00
84154,,,pending,2086,7702.47,,2024-07-25T02:59:46.096353+00:00
41658,,,pending,1260,8122.61,,2024-07-25T03:00:04.096561+00:00
91476,,,pending,1421,9600.84,,2024-07-25T03:00:35.096833+00:00
5676,,,pending,1799,9807.41,,2024-07-25T03:01:47.096440+00:00
31972,,,pending,1824,5175.39,,2024-07-25T03:03:14.096311+00:00
30512,,,pending,1421,5969.55,,2024-07-25T03:03:35.096250+00:00
45293,,,pending,1650,1108.61,,2024-07-25T03:03:52.096514+00:00
69467,,,pending,2153,9272.71,,2024-07-25T03:03:58.096346+00:00
85599,,,pending,1629,6833.5,,2024-07-25T03:04:32.096606+00:00
58563,,,pending,1391,8237.22,,2024-07-25T03:06:19.096562+00:00
24765,,,pending,1790,8725.36,,2024-07-25T03:07:02.096808+00:00
1371,,,pending,1750,3064.04,,2024-07-25T03:07:15.096247+00:00
50240,,,pending,1356,1165.02,,2024-07-25T03:08:06.096676+00:00
31348,,,pending,1838,5575.02,,2024-07-25T03:08:17.096445+00:00
50826,,,pending,1349,5174.33,,2024-07-25T03:10:06.096398+00:00
90186,,,pending,2207,4675.24,,2024-07-25T03:11:10.096515+00:00
38605,,,pending,1560,2686.42,,2024-07-25T03:12:05.096294+00:00
99679,,,pending,2214,7038.8,,2024-07-25T03:12:25.096754+00:00
96372,,,pending,1620,2594.6,,2024-07-25T03:12:36.096735+00:00
28210,,,pending,2230,8667.47,,2024-07-25T03:13:25.096478+00:00
10430,,,pending,2177,9056.7,,2024-07-25T03:13:49.096851+00:00
41592,,,pending,1769,1315.41,,2024-07-25T03:14:04.096472+00:00
51605,,,pending,1538,5419.54,,2024-07-25T03:14:15.096521+00:00
74521,,,pending,1362,9829.01,,2024-07-25T03:14:22.096679+00:00
64131,,,pending,1282,3229.28,,2024-07-25T03:14:50.096364+00:00
70664,,,pending,1567,3950.66,,2024-07-25T03:16:14.096585+00:00
17572,,,pending,1910,5483.39,,2024-07-25T03:16:37.096452+00:00
39280,,,pending,2063,9154.06,,2024-07-25T03:16:42.096722+00:00
66726,,,pending,1320,3749.59,,2024-07-25T03:17:26.096556+00:00
82747,,,pending,1978,5658.22,,2024-07-25T03:18:52.096780+00:00
60017,,,pending,1724,8882.13,,2024-07-25T03:18:53.096226+00:00
32231,,,pending,1835,9653.04,,2024-07-25T03:18:56.096563+00:00
45521,,,pending,1587,2197.88,,2024-07-25T03:19:03.096632+00:00
21602,,,pending,1871,2179.15,,2024-07-25T03:19:44.096667+00:00
90841,,,pending,1347,8787.16,,2024-07-25T03:21:27.096268+00:00
47135,,,pending,1465,7517.77,,2024-07-25T03:21:36.096309+00:00
12671,,,pending,2217,6834.8,,2024-07-25T03:22:37.096453+00:00
24341,,,pending,1508,7921.8,,2024-07-25T03:22:53.096627+00:00
82482,,,pending,1881,4264.97,,2024-07-25T03:23:00.096411+00:00
87289,,,pending,2107,6094.38,,2024-07-25T03:23:20.096861+00:00
95892,,,pending,1778,9570.97,,2024-07-25T03:24:05.096552+00:00
4807,,,pending,1793,8393.14,,2024-07-25T03:25:29.096785+00:00
6054,,,pending,1274,4238.03,,2024-07-25T03:25:49.096591+00:00
48098,,,pending,1597,2616.57,,2024-07-25T03:26:00.096355+00:00
40483,,,pending,2085,2432.3,,2024-07-25T03:27:02.096602+00:00
78904,,,pending,2084,2719.78,,2024-07-25T03:27:13.096865+00:00
52282,,,pending,1773,2090.43,,2024-07-25T03:28:19.096817+00:00
89764,,,pending,2028,8597.06,,2024-07-25T03:28:39.096380+00:00
89626,,,pending,2170,3146.29,,2024-07-25T03:31:55.096848+00:00
43637,,,pending,2201,9323.65,,2024-07-25T03:32:50.096405+00:00
66080,,,pending,1251,3536.34,,2024-07-25T03:33:03.096736+00:00
1289,,,pending,1545,3882.11,,2024-07-25T03:33:05.096288+00:00
56312,,,pending,1684,6310.68,,2024-07-25T03:33:05.096477+00:00
38922,,,pending,1476,6335.27,,2024-07-25T03:33:16.096498+00:00
83642,,,pending,1694,3600.53,,2024-07-25T03:33:21.096759+00:00
68363,,,pending,2038,3252.44,,2024-07-25T03:34:26.096553+00:00
45277,,,pending,1263,9756.35,,2024-07-25T03:35:33.096774+00:00
65340,,,pending,1603,6176.49,,2024-07-25T03:36:35.096456+00:00
32937,,,pending,1697,4143.52,,2024-07-25T03:37:11.096284+00:00
64716,,,pending,1868,9081.78,,2024-07-25T03:37:25.096595+00:00
39678,,,pending,1791,4517.71,,2024-07-25T03:37:32.096842+00:00
77783,,,pending,1607,8096.04,,2024-07-25T03:38:55.096407+00:00
42193,,,pending,1821,7771.86,,2024-07-25T03:38:59.096544+00:00
97790,,,pending,1312,2610.62,,2024-07-25T03:40:02.096573+00:00
88130,,,pending,2154,1156.43,,2024-07-25T03:40:29.096639+00:00
2557,,,pending,1856,8131.75,,2024-07-25T03:40:56.096818+00:00
14522,,,pending,2036,9227.15,,2024-07-25T03:43:03.096809+00:00
70495,,,pending,1788,4029.01,,2024-07-25T03:43:26.096671+00:00
77912,,,pending,1541,3652.76,,2024-07-25T03:45:51.096263+00:00
90969,,,pending,1333,4432.62,,2024-07-25T03:45:54.096390+00:00
65645,,,pending,1537,9615.91,,2024-07-25T03:47:07.096420+00:00
99540,,,pending,1605,6877.68,,2024-07-25T03:47:50.096363+00:00
25401,,,pending,2066,9967.58,,2024-07-25T03:48:27.096533+00:00
40315,,,pending,1545,6522.16,,2024-07-25T03:48:50.096800+00:00
37479,,,pending,2012,9140.02,,2024-07-25T03:49:48.096757+00:00
90024,,,pending,1953,2748.4,,2024-07-25T03:51:14.096860+00:00
38049,,,pending,1657,8270.92,,2024-07-25T03:51:23.096655+00:00
44683,,,pending,1525,2555.11,,2024-07-25T03:52:01.096846+00:00
68472,,,pending,1327,9912.53,,2024-07-25T03:52:10.096733+00:00
72665,,,pending,2089,1220.24,,2024-07-25T03:52:40.096612+00:00
81952,,,pending,1972,4990.33,,2024-07-25T03:52:45.096313+00:00
63529,,,pending,1449,4757.37,,2024-07-25T03:53:13.096855+00:00
38339,,,pending,1894,9389.11,,2024-07-25T03:53:16.096730+00:00
96624,,,pending,2223,3058.64,,2024-07-25T03:53:51.096367+00:00
37219,,,pending,1933,1831.03,,2024-07-25T03:54:43.096266+00:00
48528,,,pending,1793,6227.0,,2024-07-25T03:54:43.096797+00:00
74223,,,pending,1994,1598.64,,2024-07-25T03:55:03.096551+00:00
6346,,,pending,2145,9242.19,,2024-07-25T03:55:33.096327+00:00
40951,,,pending,1832,6878.66,,2024-07-25T03:55:42.096795+00:00
69266,,,pending,1430,9653.9,,2024-07-25T03:56:26.096230+00:00
16753,,,pending,1735,7267.41,,2024-07-25T03:57:32.096326+00:00
16483,,,pending,1275,9494.75,,2024-07-25T03:59:18.096437+00:00
50073,,,pending,1371,4797.44,,2024-07-25T03:59:22.096559+00:00
75999,,,pending,1941,6550.18,,2024-07-25T03:59:28.096482+00:00
95305,,,pending,2229,2526.55,,2024-07-25T03:59:43.096505+00:00
77443,,,pending,1880,7614.14,,2024-07-25T03:59:48.096335+00:00
39325,,,pending,1819,5609.76,,2024-07-25T03:59:54.096680+00:00
79342,,,pending,1269,4511.73,,2024-07-25T04:00:30.096762+00:00
78638,,,pending,1398,8508.29,,2024-07-25T04:00:42.096753+00:00
18146,,,pending,1922,6626.07,,2024-07-25T04:01:30.096586+00:00
13534,,,pending,1892,8389.77,,2024-07-25T04:01:39.096810+00:00
34167,,,pending,2073,7490.65,,2024-07-25T04:02:24.096463+00:00
39489,,,pending,1623,2398.67,,2024-07-25T04:02:48.096351+00:00
43279,,,pending,1809,8000.59,,2024-07-25T04:03:38.096776+00:00
72698,,,pending,2191,4621.79,,2024-07-25T04:04:52.096675+00:00
94921,,,pending,1872,4467.52,,2024-07-25T04:04:56.096400+00:00
35311,,,pending,1877,4605.3,,2024-07-25T04:06:22.096337+00:00
29550,,,pending,1712,7954.77,,2024-07-25T04:06:30.096414+00:00
95514,,,pending,1464,3416.97,,2024-07-25T04:07:54.096299+00:00
84511,,,pending,2229,5421.32,,2024-07-25T04:08:38.096316+00:00
56919,,,pending,1503,2954.86,,2024-07-25T04:08:47.096391+00:00
12038,,,pending,1813,9991.12,,2024-07-25T04:08:55.096548+00:00
36604,,,pending,1324,5611.73,,2024-07-25T04:09:12.096690+00:00
22747,,,pending,1258,3853.97,,2024-07-25T04:09:28.096688+00:00
7964,,,pending,1837,3704.07,,2024-07-25T04:10:33.096615+00:00
92580,,,pending,1581,7595.05,,2024-07-25T04:10:44.096631+00:00
164,,,pending,1356,6525.35,,2024-07-25T04:10:49.096653+00:00
56463,,,pending,1604,9283.63,,2024-07-25T04:12:31.096578+00:00
61405,,,pending,1239,1667.32,,2024-07-25T04:12:55.096768+00:00
62477,,,pending,2008,5889.2,,2024-07-25T04:14:07.096771+00:00
37573,,,pending,1491,6049.33,,2024-07-25T04:14:10.096689+00:00
77134,,,pending,2021,2485.23,,2024-07-25T04:15:05.096372+00:00
54806,,,pending,1678,3103.86,,2024-07-25T04:15:28.096417+00:00
31866,,,pending,1573,9497.74,,2024-07-25T04:15:35.096666+00:00
1213,,,pending,1487,9642.55,,2024-07-25T04:16:43.096421+00:00
26668,,,pending,1674,2789.87,,2024-07-25T04:16:48.096668+00:00
993,,,pending,1431,4695.58,,2024-07-25T04:16:58.096512+00:00
29319,,,pending,1904,5468.5,,2024-07-25T04:17:43.096447+00:00
4197,,,pending,1885,8114.42,,2024-07-25T04:18:04.096384+00:00
70527,,,pending,1950,7189.57,,2024-07-25T04:18:39.096601+00:00
93985,,,pending,1873,5768.16,,2024-07-25T04:19:04.096426+00:00
58177,,,pending,2163,4764.17,,2024-07-25T04:19:08.096596+00:00
60513,,,pending,1287,1951.3,,2024-07-25T04:19:34.096814+00:00
27033,,,pending,1681,4457.35,,2024-07-25T04:19:36.096799+00:00
19039,,,pending,1627,8669.9,,2024-07-25T04:20:17.096834+00:00
41858,,,pending,1894,9037.65,,2024-07-25T04:21:15.096793+00:00
88572,,,pending,1930,1521.88,,2024-07-25T04:21:24.096763+00:00
11395,,,pending,2032,9998.05,,2024-07-25T04:21:40.096360+00:00
28565,,,pending,1979,1079.93,,2024-07-25T04:23:31.096237+00:00
67131,,,pending,1380,5856.69,,2024-07-25T04:25:49.096731+00:00
13233,,,pending,1451,9799.18,,2024-07-25T04:26:17.096662+00:00
96247,,,pending,1397,8624.03,,2024-07-25T04:27:35.096396+00:00
51428,,,pending,2142,2696.47,,2024-07-25T04:28:09.096469+00:00
99882,,,pending,1553,3598.43,,2024-07-25T04:28:13.096803+00:00
52496,,,pending,1828,4114.54,,2024-07-25T04:28:44.096249+00:00
69497,,,pending,1369,2211.19,,2024-07-25T04:28:45.096245+00:00
40309,,,pending,1672,4837.41,,2024-07-25T04:30:33.096554+00:00
83097,,,pending,1423,8223.77,,2024-07-25T04:31:24.096500+00:00
30664,,,pending,2193,4403.96,,2024-07-25T04:32:01.096609+00:00
48772,,,pending,2122,8382.5,,2024-07-25T04:32:16.096636+00:00
10954,,,pending,2103,1231.9,,2024-07-25T04:32:22.096592+00:00
25152,,,pending,2060,7930.42,,2024-07-25T04:33:32.096382+00:00
83947,,,pending,1317,3352.78,,2024-07-25T04:33:45.096306+00:00
57826,,,pending,1276,4337.2,,2024-07-25T04:33:45.096524+00:00
17163,,,pending,1236,6579.2,,2024-07-25T04:34:02.096852+00:00
19427,,,pending,1299,9144.81,,2024-07-25T04:34:16.096854+00:00
65328,,,pending,1718,4239.47,,2024-07-25T04:35:11.096658+00:00
30427,,,pending,1481,8013.43,,2024-07-25T04:35:58.096258+00:00
40870,,,pending,1904,7149.42,,2024-07-25T04:36:01.096525+00:00
69347,,,pending,1520,6947.13,,2024-07-25T04:36:07.096497+00:00
47215,,,pending,1437,6439.94,,2024-07-25T04:36:40.096448+00:00
90251,,,pending,2079,1465.34,,2024-07-25T04:37:58.096357+00:00
13087,,,pending,2059,1044.4,,2024-07-25T04:38:49.096517+00:00
66178,,,pending,1664,3554.84,,2024-07-25T04:39:26.096519+00:00
20179,,,pending,2010,5222.52,,2024-07-25T04:41:09.096534+00:00
95380,,,pending,1980,8728.9,,2024-07-25T04:43:01.096646+00:00
29928,,,pending,1747,9902.48,,2024-07-25T04:43:41.096302+00:00
75831,,,pending,1769,9797.41,,2024-07-25T04:44:22.096681+00:00
28619,,,pending,1671,7452.0,,2024-07-25T04:44:45.096832+00:00
6390,,,pending,1826,7193.98,,2024-07-25T04:45:57.096239+00:00
87221,,,pending,1554,2558.12,,2024-07-25T04:46:29.096494+00:00
85834,,,pending,2122,5137.47,,2024-07-25T04:46:42.096403+00:00
54201,,,pending,2224,5878.13,,2024-07-25T04:47:08.096432+00:00
78691,,,pending,1822,4319.78,,2024-07-25T04:47:28.096280+00:00
29199,,,pending,2016,6377.52,,2024-07-25T04:48:07.096858+00:00
17216,,,pending,1773,2236.63,,2024-07-25T04:48:23.096664+00:00
17964,,,pending,1651,5131.8,,2024-07-25T04:48:51.096794+00:00
25632,,,pending,1541,3167.53,,2024-07-25T04:49:33.096673+00:00
51944,,,pending,2054,5227.86,,2024-07-25T04:50:02.096719+00:00
69505,,,pending,1477,5294.31,,2024-07-25T04:50:23.096536+00:00
41886,,,pending,1992,1623.09,,2024-07-25T04:50:37.096314+00:00
79061,,,pending,2094,4573.0,,2024-07-25T04:51:01.096339+00:00
79952,,,pending,1620,4937.83,,2024-07-25T04:51:23.096775+00:00
6225,,,pending,1630,4840.62,,2024-07-25T04:52:00.096779+00:00
72117,,,pending,1619,1597.53,,2024-07-25T04:52:13.096626+00:00
39985,,,pending,1297,8004.89,,2024-07-25T04:52:37.096652+00:00
97157,,,pending,1922,7446.33,,2024-07-25T04:52:45.096289+00:00
54801,,,pending,2230,1547.79,,2024-07-25T04:53:53.096588+00:00
10874,,,pending,1851,1270.12,,2024-07-25T04:54:04.096749+00:00
73410,,,pending,1532,9755.07,,2024-07-25T04:54:39.096718+00:00
1022,,,pending,1571,5836.31,,2024-07-25T04:55:26.096864+00:00
17497,,,pending,2017,4941.78,,2024-07-25T04:56:31.096727+00:00
6169,,,pending,1278,2543.69,,2024-07-25T04:56:40.096580+00:00
85644,,,pending,1953,8309.01,,2024-07-25T04:56:51.096804+00:00
99992,,,pending,1383,2950.7,,2024-07-25T04:57:27.096528+00:00
78321,,,pending,1866,4355.69,,2024-07-25T04:57:40.096828+00:00
66531,,,pending,1294,5094.14,,2024-07-25T04:59:15.096520+00:00
58585,,,pending,2060,5554.12,,2024-07-25T04:59:18.096460+00:00
33083,,,pending,2127,4568.76,,2024-07-25T05:00:06.096385+00:00
47695,,,pending,1456,4555.74,,2024-07-25T05:00:36.096831+00:00
16991,,,pending,1865,9737.67,,2024-07-25T05:00:56.096751+00:00
15234,,,pending,2142,2581.82,,2024-07-25T05:02:02.096281+00:00
84607,,,pending,1510,2973.68,,2024-07-25T05:03:16.096323+00:00
91927,,,pending,1304,4958.01,,2024-07-25T05:03:25.096685+00:00
50417,,,pending,2203,3783.2,,2024-07-25T05:03:54.096713+00:00
39606,,,pending,1569,3435.49,,2024-07-25T05:04:06.096620+00:00
33107,,,pending,1852,3690.86,,2024-07-25T05:04:07.096297+00:00
13029,,,pending,2053,3012.73,,2024-07-25T05:04:12.096388+00:00
66786,,,pending,1641,7047.12,,2024-07-25T05:04:24.096295+00:00
59855,,,pending,1723,1383.45,,2024-07-25T05:04:29.096368+00:00
51969,,,pending,2175,1803.51,,2024-07-25T05:05:55.096781+00:00
933,,,pending,1964,8943.65,,2024-07-25T05:06:00.096654+00:00
82607,,,pending,2010,7573.58,,2024-07-25T05:07:04.096276+00:00
44260,,,pending,2036,2628.37,,2024-07-25T05:07:32.096475+00:00
15059,,,pending,2000,2957.58,,2024-07-25T05:07:38.096251+00:00
19803,,,pending,1443,7198.51,,2024-07-25T05:07:58.096557+00:00
45989,,,pending,1685,2284.92,,2024-07-25T05:08:49.096623+00:00
31589,,,pending,1637,7695.93,,2024-07-25T05:08:59.096850+00:00
63575,,,pending,2212,2122.55,,2024-07-25T05:09:07.096254+00:00
71899,,,pending,1546,8929.36,,2024-07-25T05:09:17.096645+00:00
75205,,,pending,1599,9208.03,,2024-07-25T05:09:53.096571+00:00
38721,,,pending,1316,6717.43,,2024-07-25T05:10:39.096378+00:00
80614,,,pending,2114,5514.39,,2024-07-25T05:10:52.096798+00:00
14708,,,pending,1981,5194.99,,2024-07-25T05:12:01.096823+00:00
39840,,,pending,2078,7321.19,,2024-07-25T05:12:39.096821+00:00
89495,,,pending,1628,2219.55,,2024-07-25T05:12:54.096684+00:00
71943,,,pending,2171,9421.81,,2024-07-25T05:13:34.096510+00:00
56954,,,pending,1582,9094.86,,2024-07-25T05:13:47.096847+00:00
26099,,,pending,2226,7266.25,,2024-07-25T05:13:55.096324+00:00
68485,,,pending,1424,5888.21,,2024-07-25T05:15:25.096708+00:00
21623,,,pending,1873,6142.48,,2024-07-25T05:15:32.096369+00:00
53619,,,pending,1462,2632.58,,2024-07-25T05:17:05.096644+00:00
56605,,,pending,1326,5923.44,,2024-07-25T05:18:47.096269+00:00
53445,,,pending,1755,8038.75,,2024-07-25T05:19:00.096605+00:00
77076,,,pending,1729,3942.8,,2024-07-25T05:19:31.096618+00:00
80376,,,pending,1280,6658.33,,2024-07-25T05:21:32.096315+00:00
89236,,,pending,2063,1569.99,,2024-07-25T05:23:24.096614+00:00
